contr_id;paym_date;summ;rem
793;2023-02-09;71465,77;по факту
793;2023-02-09;137867,09;по факту
794;2023-01-06;52772,3;аванс
794;2023-01-07;86588,63;аванс
794;2023-02-07;102977,21;по факту
794;2023-03-07;60068,46;по факту
794;2023-01-08;83872,9;по факту
794;2023-01-09;140692,07;аванс
794;2023-01-10;92996,63;аванс
794;2023-02-08;20029,14;по факту
794;2023-02-09;47071,31;по факту
794;2023-02-09;97798,31;по факту
795;2023-01-06;69814,02;аванс
795;2023-01-07;84545;аванс
795;2023-02-07;72818,17;по факту
795;2023-03-07;78461,45;по факту
795;2023-01-08;132847,28;по факту
795;2023-01-09;135928,02;аванс
795;2023-01-10;124216,92;аванс
795;2023-02-08;30650,47;по факту
795;2023-02-09;118874,29;по факту
795;2023-02-09;115950,83;по факту
796;2023-01-06;132264,95;аванс
796;2023-01-07;148727,23;аванс
796;2023-02-07;44123,47;по факту
796;2023-03-07;624,7;по факту
796;2023-01-08;6566,52;по факту
796;2023-01-09;60310,68;аванс
796;2023-01-10;28973,33;аванс
796;2023-02-08;51556,47;по факту
796;2023-02-09;7916,95;по факту
796;2023-02-09;87269,72;по факту
797;2023-01-06;89148,55;аванс
797;2023-01-07;137532,34;аванс
797;2023-02-07;127618,22;по факту
797;2023-03-07;129754,79;по факту
797;2023-01-08;3870,96;по факту
797;2023-01-09;53379,22;аванс
797;2023-01-10;96235,38;аванс
797;2023-02-08;128845,34;по факту
797;2023-02-09;128592,99;по факту
797;2023-02-09;64378,47;по факту
798;2023-01-06;10443,16;аванс
798;2023-01-07;65602,51;аванс
798;2023-02-07;21788,88;по факту
798;2023-03-07;15465,3;по факту
798;2023-01-08;31692,25;по факту
798;2023-01-09;126097,66;аванс
798;2023-01-10;124337,97;аванс
798;2023-02-08;138525,98;по факту
798;2023-02-09;45267,44;по факту
798;2023-02-09;9449,68;по факту
799;2023-01-06;123440,5;аванс
799;2023-01-07;79196,98;аванс
799;2023-02-07;69258,5;по факту
799;2023-03-07;50103,44;по факту
799;2023-01-08;143270,85;по факту
799;2023-01-09;52531,28;аванс
799;2023-01-10;89253,18;аванс
799;2023-02-08;100537,74;по факту
799;2023-02-09;139839,81;по факту
799;2023-02-09;77603,8;по факту
800;2023-01-06;62734,43;аванс
800;2023-01-07;22708,35;аванс
800;2023-02-07;80540,4;по факту
800;2023-03-07;101402,45;по факту
800;2023-01-08;31848,22;по факту
800;2023-01-09;133512,62;аванс
800;2023-01-10;31013,64;аванс
800;2023-02-08;149826,53;по факту
800;2023-02-09;145332,11;по факту
800;2023-02-09;113555,63;по факту
801;2023-01-06;59257,76;аванс
801;2023-01-07;110821,36;аванс
801;2023-02-07;138367,2;по факту
801;2023-03-07;36817,72;по факту
801;2023-01-08;146328,96;по факту
801;2023-01-09;58350,9;аванс
801;2023-01-10;93445,82;аванс
801;2023-02-08;39886,18;по факту
801;2023-02-09;101248,53;по факту
801;2023-02-09;48639,91;по факту
802;2023-01-06;124480,36;аванс
802;2023-01-07;27348,8;аванс
802;2023-02-07;38794,76;по факту
802;2023-03-07;28576,51;по факту
802;2023-01-08;85002,38;по факту
802;2023-01-09;107886,23;аванс
802;2023-01-10;62626,54;аванс
802;2023-02-08;9463,97;по факту
802;2023-02-09;2883,6;по факту
802;2023-02-09;86916,29;по факту
803;2023-01-06;51626,35;аванс
803;2023-01-07;6082,37;аванс
803;2023-02-07;109200,89;по факту
803;2023-03-07;113033,42;по факту
803;2023-01-08;72972,47;по факту
803;2023-01-09;58023,09;аванс
803;2023-01-10;111831,9;аванс
803;2023-02-08;90354,52;по факту
803;2023-02-09;21417,45;по факту
803;2023-02-09;66010,4;по факту
804;2023-01-06;12820,78;аванс
804;2023-01-07;89340,2;аванс
804;2023-02-07;64444,69;по факту
804;2023-03-07;14480,19;по факту
804;2023-01-08;30308,71;по факту
804;2023-01-09;138590,75;аванс
804;2023-01-10;20701,58;аванс
804;2023-02-08;138657,87;по факту
804;2023-02-09;53269,77;по факту
804;2023-02-09;60308,8;по факту
805;2023-01-06;38082,13;аванс
805;2023-01-07;122139,06;аванс
805;2023-02-07;35925,75;по факту
805;2023-03-07;83392,53;по факту
805;2023-01-08;124162,47;по факту
805;2023-01-09;137850,73;аванс
805;2023-01-10;142782,76;аванс
805;2023-02-08;113997,34;по факту
805;2023-02-09;76945,74;по факту
805;2023-02-09;146884,94;по факту
806;2023-01-06;138886,41;аванс
806;2023-01-07;130679,27;аванс
806;2023-02-07;71887,08;по факту
806;2023-03-07;22419,16;по факту
806;2023-01-08;80585,19;по факту
806;2023-01-09;62265,92;аванс
806;2023-01-10;34047,33;аванс
806;2023-02-08;84152,77;по факту
806;2023-02-09;47794,12;по факту
806;2023-02-09;99380,66;по факту
807;2023-01-06;24011,81;аванс
807;2023-01-07;116923,32;аванс
807;2023-02-07;116416,34;по факту
807;2023-03-07;54955,6;по факту
807;2023-01-08;89326,59;по факту
807;2023-01-09;9627,2;аванс
807;2023-01-10;110729,38;аванс
807;2023-02-08;57145,04;по факту
807;2023-02-09;97060,11;по факту
807;2023-02-09;138202,67;по факту
808;2023-01-06;108208,13;аванс
808;2023-01-07;63316,48;аванс
808;2023-02-07;41319,86;по факту
808;2023-03-07;88654,71;по факту
808;2023-01-08;79922,06;по факту
808;2023-01-09;79553,71;аванс
808;2023-01-10;13839,09;аванс
808;2023-02-08;109027,48;по факту
808;2023-02-09;129924,98;по факту
808;2023-02-09;90693,27;по факту
809;2023-01-06;96364,53;аванс
809;2023-01-07;141665,65;аванс
809;2023-02-07;24233,38;по факту
809;2023-03-07;70891,25;по факту
809;2023-01-08;140820,2;по факту
809;2023-01-09;97220,39;аванс
809;2023-01-10;89297,9;аванс
809;2023-02-08;120275,75;по факту
809;2023-02-09;42860,02;по факту
809;2023-02-09;2725,93;по факту
810;2023-01-06;106802,23;аванс
810;2023-01-07;71760,04;аванс
810;2023-02-07;118610,58;по факту
810;2023-03-07;54292,53;по факту
810;2023-01-08;146000,05;по факту
810;2023-01-09;111781,65;аванс
810;2023-01-10;52514,25;аванс
810;2023-02-08;34480,83;по факту
810;2023-02-09;51286,96;по факту
810;2023-02-09;10110,67;по факту
811;2023-01-06;102946,96;аванс
811;2023-01-07;91160,84;аванс
811;2023-02-07;30502,66;по факту
811;2023-03-07;50521,71;по факту
811;2023-01-08;128828,13;по факту
811;2023-01-09;105030;аванс
811;2023-01-10;41552,99;аванс
811;2023-02-08;96006,86;по факту
811;2023-02-09;27649,71;по факту
811;2023-02-09;136855,88;по факту
812;2023-01-06;50808,83;аванс
812;2023-01-07;36737,2;аванс
812;2023-02-07;70042,24;по факту
812;2023-03-07;90042,3;по факту
812;2023-01-08;55711,45;по факту
812;2023-01-09;47543,81;аванс
812;2023-01-10;130577,06;аванс
812;2023-02-08;45419,15;по факту
812;2023-02-09;100012,9;по факту
812;2023-02-09;8632,46;по факту
813;2023-01-06;26260,84;аванс
813;2023-01-07;77391,09;аванс
813;2023-02-07;136101,54;по факту
813;2023-03-07;70989,64;по факту
813;2023-01-08;41977,98;по факту
813;2023-01-09;8644,82;аванс
813;2023-01-10;1835,85;аванс
813;2023-02-08;64598,77;по факту
813;2023-02-09;28961,75;по факту
813;2023-02-09;110784,98;по факту
814;2023-01-06;16122,6;аванс
814;2023-01-07;68225,93;аванс
814;2023-02-07;23740,3;по факту
814;2023-03-07;85486,2;по факту
814;2023-01-08;74458,08;по факту
814;2023-01-09;51272,08;аванс
814;2023-01-10;19833,05;аванс
814;2023-02-08;7522,15;по факту
814;2023-02-09;3620,65;по факту
814;2023-02-09;73092,36;по факту
815;2023-01-06;56805,32;аванс
815;2023-01-07;126868,02;аванс
815;2023-02-07;8690,29;по факту
815;2023-03-07;21149,73;по факту
815;2023-01-08;114913,01;по факту
815;2023-01-09;64595,61;аванс
815;2023-01-10;58076,73;аванс
815;2023-02-08;23753,02;по факту
815;2023-02-09;79994,21;по факту
815;2023-02-09;85135,01;по факту
816;2023-01-06;146374,49;аванс
816;2023-01-07;17405,91;аванс
816;2023-02-07;8142,92;по факту
816;2023-03-07;131891,94;по факту
816;2023-01-08;120267,77;по факту
816;2023-01-09;95772,16;аванс
816;2023-01-10;103625,87;аванс
816;2023-02-08;102486,97;по факту
816;2023-02-09;67820,01;по факту
816;2023-02-09;93431,03;по факту
817;2023-01-06;84129,45;аванс
817;2023-01-07;50629,88;аванс
817;2023-02-07;51356,89;по факту
817;2023-03-07;131300,59;по факту
817;2023-01-08;89732,28;по факту
817;2023-01-09;43974,68;аванс
817;2023-01-10;5622,96;аванс
817;2023-02-08;143957,58;по факту
817;2023-02-09;47491,41;по факту
817;2023-02-09;126325,51;по факту
818;2023-01-06;266,69;аванс
818;2023-01-07;70527,11;аванс
818;2023-02-07;128765,78;по факту
818;2023-03-07;7926,99;по факту
818;2023-01-08;2083,05;по факту
818;2023-01-09;93410,34;аванс
818;2023-01-10;51867,48;аванс
818;2023-02-08;17850,58;по факту
818;2023-02-09;22773,43;по факту
818;2023-02-09;14288,48;по факту
819;2023-01-06;146917,34;аванс
819;2023-01-07;122018,43;аванс
819;2023-02-07;84337,9;по факту
819;2023-03-07;7870,97;по факту
819;2023-01-08;101668,97;по факту
819;2023-01-09;141921,51;аванс
819;2023-01-10;99474,61;аванс
819;2023-02-08;130523,14;по факту
819;2023-02-09;17945,51;по факту
819;2023-02-09;37092,52;по факту
820;2023-01-06;145096,74;аванс
820;2023-01-07;21656,18;аванс
820;2023-02-07;119973,57;по факту
820;2023-03-07;62169,66;по факту
820;2023-01-08;141238,03;по факту
820;2023-01-09;68394,34;аванс
820;2023-01-10;129762,36;аванс
820;2023-02-08;145619,37;по факту
820;2023-02-09;30314,23;по факту
820;2023-02-09;100304,24;по факту
821;2023-01-06;103759,02;аванс
821;2023-01-07;107289,82;аванс
821;2023-02-07;85578,26;по факту
821;2023-03-07;11437,16;по факту
821;2023-01-08;7406,94;по факту
821;2023-01-09;80943,79;аванс
821;2023-01-10;20960,6;аванс
821;2023-02-08;54533,75;по факту
821;2023-02-09;103621,66;по факту
821;2023-02-09;40223,14;по факту
822;2023-01-06;18752,5;аванс
822;2023-01-07;9078,62;аванс
822;2023-02-07;41327,66;по факту
822;2023-03-07;132735,31;по факту
822;2023-01-08;42364,36;по факту
822;2023-01-09;61168,57;аванс
822;2023-01-10;33446,74;аванс
822;2023-02-08;5584,7;по факту
822;2023-02-09;141381,74;по факту
822;2023-02-09;84168,78;по факту
823;2023-01-06;126380,65;аванс
823;2023-01-07;102002,11;аванс
823;2023-02-07;145225,52;по факту
823;2023-03-07;139276,88;по факту
823;2023-01-08;27886,45;по факту
823;2023-01-09;72458,77;аванс
823;2023-01-10;136454,78;аванс
823;2023-02-08;40092,88;по факту
823;2023-02-09;75992,48;по факту
823;2023-02-09;49126,51;по факту
824;2023-01-06;38579,45;аванс
824;2023-01-07;125127,44;аванс
824;2023-02-07;140389,77;по факту
824;2023-03-07;96847,66;по факту
824;2023-01-08;55995,51;по факту
824;2023-01-09;141989,8;аванс
824;2023-01-10;91289,53;аванс
824;2023-02-08;57296,9;по факту
824;2023-02-09;27926,52;по факту
824;2023-02-09;121521,99;по факту
825;2023-01-06;71777,33;аванс
825;2023-01-07;46063,56;аванс
825;2023-02-07;132890,19;по факту
825;2023-03-07;63309,56;по факту
825;2023-01-08;103240,83;по факту
825;2023-01-09;113520,1;аванс
825;2023-01-10;61960,01;аванс
825;2023-02-08;144017,35;по факту
825;2023-02-09;22161;по факту
825;2023-02-09;94451,99;по факту
826;2023-01-06;33632,82;аванс
826;2023-01-07;33858,71;аванс
826;2023-02-07;89860,69;по факту
826;2023-03-07;137250,11;по факту
826;2023-01-08;121636,45;по факту
826;2023-01-09;129890,88;аванс
826;2023-01-10;56017,17;аванс
826;2023-02-08;90887,86;по факту
826;2023-02-09;134071,63;по факту
826;2023-02-09;7064,79;по факту
827;2023-01-06;35740,21;аванс
827;2023-01-07;145956,62;аванс
827;2023-02-07;35450,29;по факту
827;2023-03-07;134676,23;по факту
827;2023-01-08;82473,52;по факту
827;2023-01-09;31483,46;аванс
827;2023-01-10;136221,79;аванс
827;2023-02-08;77029,11;по факту
827;2023-02-09;110530,13;по факту
827;2023-02-09;4419,9;по факту
828;2023-01-06;31859,97;аванс
828;2023-01-07;111795,17;аванс
828;2023-02-07;33043,73;по факту
828;2023-03-07;48105,13;по факту
828;2023-01-08;25433,99;по факту
828;2023-01-09;95863,62;аванс
828;2023-01-10;31010,75;аванс
828;2023-02-08;115677,95;по факту
828;2023-02-09;64750,47;по факту
828;2023-02-09;20172,16;по факту
829;2023-01-06;20433,89;аванс
829;2023-01-07;8019,3;аванс
829;2023-02-07;9212,85;по факту
829;2023-03-07;7188,24;по факту
829;2023-01-08;23989,16;по факту
829;2023-01-09;110257,37;аванс
829;2023-01-10;65063,69;аванс
829;2023-02-08;67900,31;по факту
829;2023-02-09;28745;по факту
829;2023-02-09;26911,11;по факту
830;2023-01-06;148261,08;аванс
830;2023-01-07;95883,71;аванс
830;2023-02-07;68536,83;по факту
830;2023-03-07;97256,79;по факту
830;2023-01-08;79200,29;по факту
830;2023-01-09;135363,84;аванс
830;2023-01-10;64439,74;аванс
830;2023-02-08;131982,24;по факту
830;2023-02-09;58982,96;по факту
830;2023-02-09;36638,96;по факту
831;2023-01-06;37424,6;аванс
831;2023-01-07;17432,24;аванс
831;2023-02-07;79874,16;по факту
831;2023-03-07;55977,49;по факту
831;2023-01-08;133507,42;по факту
831;2023-01-09;22554,96;аванс
831;2023-01-10;121182,73;аванс
831;2023-02-08;138589,49;по факту
831;2023-02-09;149134,64;по факту
831;2023-02-09;100876,36;по факту
832;2023-01-06;146330,55;аванс
832;2023-01-07;34889,87;аванс
832;2023-02-07;21403,22;по факту
832;2023-03-07;87759,43;по факту
832;2023-01-08;62531,14;по факту
832;2023-01-09;46575,69;аванс
832;2023-01-10;16007,9;аванс
832;2023-02-08;146300,48;по факту
832;2023-02-09;85057,59;по факту
832;2023-02-09;113595,6;по факту
833;2023-01-06;121493,53;аванс
833;2023-01-07;63999,58;аванс
833;2023-02-07;25520,75;по факту
833;2023-03-07;125976,58;по факту
833;2023-01-08;6707,33;по факту
833;2023-01-09;146995,15;аванс
833;2023-01-10;10664,81;аванс
833;2023-02-08;109280;по факту
833;2023-02-09;115107,31;по факту
833;2023-02-09;73425,15;по факту
834;2023-01-06;109777,6;аванс
834;2023-01-07;149678,44;аванс
834;2023-02-07;102874;по факту
834;2023-03-07;127928,81;по факту
834;2023-01-08;21939,27;по факту
834;2023-01-09;92966;аванс
834;2023-01-10;143610,58;аванс
834;2023-02-08;28041,04;по факту
834;2023-02-09;87368,09;по факту
834;2023-02-09;85271,97;по факту
835;2023-01-06;126070,09;аванс
835;2023-01-07;71630,47;аванс
835;2023-02-07;72034,94;по факту
835;2023-03-07;23025,28;по факту
835;2023-01-08;43314,45;по факту
835;2023-01-09;84467,7;аванс
835;2023-01-10;42577,36;аванс
835;2023-02-08;29667,7;по факту
835;2023-02-09;98824,88;по факту
835;2023-02-09;83259,91;по факту
836;2023-01-06;41778,2;аванс
836;2023-01-07;72976,07;аванс
836;2023-02-07;24042,02;по факту
836;2023-03-07;60250,93;по факту
836;2023-01-08;142643,3;по факту
836;2023-01-09;99386,38;аванс
836;2023-01-10;46024,94;аванс
836;2023-02-08;72638,62;по факту
836;2023-02-09;28672,19;по факту
836;2023-02-09;47189,45;по факту
837;2023-01-06;138585,99;аванс
837;2023-01-07;74783,93;аванс
837;2023-02-07;86045,3;по факту
837;2023-03-07;4001,73;по факту
837;2023-01-08;17598,08;по факту
837;2023-01-09;133966,16;аванс
837;2023-01-10;40736,19;аванс
837;2023-02-08;58358,8;по факту
837;2023-02-09;128162,08;по факту
837;2023-02-09;113681,61;по факту
838;2023-01-06;123083,72;аванс
838;2023-01-07;91718,86;аванс
838;2023-02-07;69540,47;по факту
838;2023-03-07;149375,71;по факту
838;2023-01-08;86465,3;по факту
838;2023-01-09;53907,48;аванс
838;2023-01-10;14381,4;аванс
838;2023-02-08;52277,33;по факту
838;2023-02-09;59148,53;по факту
838;2023-02-09;71994,54;по факту
839;2023-01-06;69747,93;аванс
839;2023-01-07;48334,12;аванс
839;2023-02-07;94163,15;по факту
839;2023-03-07;124350,06;по факту
839;2023-01-08;74022,8;по факту
839;2023-01-09;35988,47;аванс
839;2023-01-10;35386,98;аванс
839;2023-02-08;9279,05;по факту
839;2023-02-09;81151,19;по факту
839;2023-02-09;13456,86;по факту
840;2023-01-06;111949,77;аванс
840;2023-01-07;37554,22;аванс
840;2023-02-07;45112,79;по факту
840;2023-03-07;102306,79;по факту
840;2023-01-08;81882,1;по факту
840;2023-01-09;2469,58;аванс
840;2023-01-10;9039,21;аванс
840;2023-02-08;75330,75;по факту
840;2023-02-09;91373,09;по факту
840;2023-02-09;18228,82;по факту
841;2023-01-06;132271,92;аванс
841;2023-01-07;70384,19;аванс
841;2023-02-07;33688,59;по факту
841;2023-03-07;139971,05;по факту
841;2023-01-08;79662,05;по факту
841;2023-01-09;8864,02;аванс
841;2023-01-10;31488,16;аванс
841;2023-02-08;128643,66;по факту
841;2023-02-09;119928,91;по факту
841;2023-02-09;107698,28;по факту
842;2023-01-06;92755,18;аванс
842;2023-01-07;111598,91;аванс
842;2023-02-07;138735,76;по факту
842;2023-03-07;83142,25;по факту
842;2023-01-08;129625,34;по факту
842;2023-01-09;37337,3;аванс
842;2023-01-10;132307,96;аванс
842;2023-02-08;85198,63;по факту
842;2023-02-09;8396,76;по факту
842;2023-02-09;134435,62;по факту
843;2023-01-06;73953,87;аванс
843;2023-01-07;71543,77;аванс
843;2023-02-07;12800,84;по факту
843;2023-03-07;121836,15;по факту
843;2023-01-08;16750,53;по факту
843;2023-01-09;7525,95;аванс
843;2023-01-10;53603,7;аванс
843;2023-02-08;149885,23;по факту
843;2023-02-09;72963,66;по факту
843;2023-02-09;34457,34;по факту
844;2023-01-06;8347,58;аванс
844;2023-01-07;52734,96;аванс
844;2023-02-07;105726,38;по факту
844;2023-03-07;78489,66;по факту
844;2023-01-08;10444,45;по факту
844;2023-01-09;78240,92;аванс
844;2023-01-10;109783,84;аванс
844;2023-02-08;61733,53;по факту
844;2023-02-09;2541,84;по факту
844;2023-02-09;46128,7;по факту
845;2023-01-06;10557,64;аванс
845;2023-01-07;133224,47;аванс
845;2023-02-07;76969,96;по факту
845;2023-03-07;38056,97;по факту
845;2023-01-08;56304,86;по факту
845;2023-01-09;16894,1;аванс
845;2023-01-10;79130,63;аванс
845;2023-02-08;81525,86;по факту
845;2023-02-09;95204,7;по факту
845;2023-02-09;9308,73;по факту
846;2023-01-06;124517,72;аванс
846;2023-01-07;46862,52;аванс
846;2023-02-07;126423,45;по факту
846;2023-03-07;106847,62;по факту
846;2023-01-08;120017,19;по факту
846;2023-01-09;64662,97;аванс
846;2023-01-10;103797,96;аванс
846;2023-02-08;61516,32;по факту
846;2023-02-09;62127,98;по факту
846;2023-02-09;85877,65;по факту
847;2023-01-06;117127,48;аванс
847;2023-01-07;85524,82;аванс
847;2023-02-07;140453,62;по факту
847;2023-03-07;86055,26;по факту
847;2023-01-08;111289,8;по факту
847;2023-01-09;7592,36;аванс
847;2023-01-10;51842,85;аванс
847;2023-02-08;53013,21;по факту
847;2023-02-09;95908,42;по факту
847;2023-02-09;122794,27;по факту
848;2023-01-06;117428,98;аванс
848;2023-01-07;67415,72;аванс
848;2023-02-07;124173,94;по факту
848;2023-03-07;41819,87;по факту
848;2023-01-08;6137,89;по факту
848;2023-01-09;23641,01;аванс
848;2023-01-10;20603,69;аванс
848;2023-02-08;13672,17;по факту
848;2023-02-09;91187,5;по факту
848;2023-02-09;92467,46;по факту
849;2023-01-06;44518,25;аванс
849;2023-01-07;52724,91;аванс
849;2023-02-07;142550,59;по факту
849;2023-03-07;16291,94;по факту
849;2023-01-08;98043,13;по факту
849;2023-01-09;37915,05;аванс
849;2023-01-10;149083,67;аванс
849;2023-02-08;24889,24;по факту
849;2023-02-09;70418,68;по факту
849;2023-02-09;120446,34;по факту
850;2023-01-06;89461,81;аванс
850;2023-01-07;17378,29;аванс
850;2023-02-07;118691,61;по факту
850;2023-03-07;128227,4;по факту
850;2023-01-08;103984,28;по факту
850;2023-01-09;145229,49;аванс
850;2023-01-10;17303,44;аванс
850;2023-02-08;71241,71;по факту
850;2023-02-09;38783,8;по факту
850;2023-02-09;35982,49;по факту
851;2023-01-06;115615,2;аванс
851;2023-01-07;149402,95;аванс
851;2023-02-07;136230,56;по факту
851;2023-03-07;17396,88;по факту
851;2023-01-08;74384,93;по факту
851;2023-01-09;4169,33;аванс
851;2023-01-10;149664,89;аванс
851;2023-02-08;36204,27;по факту
851;2023-02-09;18332,8;по факту
851;2023-02-09;2293,28;по факту
852;2023-01-06;38713,06;аванс
852;2023-01-07;28577,5;аванс
852;2023-02-07;63289,51;по факту
852;2023-03-07;10159,94;по факту
852;2023-01-08;26687,68;по факту
852;2023-01-09;127353,5;аванс
852;2023-01-10;112896,01;аванс
852;2023-02-08;148923,91;по факту
852;2023-02-09;83419,31;по факту
852;2023-02-09;48993,11;по факту
853;2023-01-06;149866,84;аванс
853;2023-01-07;107732,21;аванс
853;2023-02-07;129928,73;по факту
853;2023-03-07;2403,05;по факту
853;2023-01-08;13122,12;по факту
853;2023-01-09;6473,26;аванс
853;2023-01-10;64070,97;аванс
853;2023-02-08;108703,89;по факту
853;2023-02-09;30206,61;по факту
853;2023-02-09;5203,47;по факту
854;2023-01-06;52088,89;аванс
854;2023-01-07;112701,31;аванс
854;2023-02-07;107271,81;по факту
854;2023-03-07;73472,96;по факту
854;2023-01-08;95117,3;по факту
854;2023-01-09;149988,5;аванс
854;2023-01-10;121141,62;аванс
854;2023-02-08;55872,96;по факту
854;2023-02-09;138643,68;по факту
854;2023-02-09;69777,22;по факту
855;2023-01-06;101208,81;аванс
855;2023-01-07;5054,6;аванс
855;2023-02-07;2668,02;по факту
855;2023-03-07;96334,27;по факту
855;2023-01-08;136413,67;по факту
855;2023-01-09;22059,54;аванс
855;2023-01-10;102841,36;аванс
855;2023-02-08;135161,83;по факту
855;2023-02-09;94032,62;по факту
855;2023-02-09;11334,06;по факту
856;2023-01-06;49379,63;аванс
856;2023-01-07;72417,41;аванс
856;2023-02-07;90189,15;по факту
856;2023-03-07;43402,63;по факту
856;2023-01-08;61660,34;по факту
856;2023-01-09;113960,04;аванс
856;2023-01-10;62586,35;аванс
856;2023-02-08;110797,58;по факту
856;2023-02-09;75935,27;по факту
856;2023-02-09;132021,57;по факту
857;2023-01-06;36553,33;аванс
857;2023-01-07;118209,05;аванс
857;2023-02-07;40165,4;по факту
857;2023-03-07;128476,51;по факту
857;2023-01-08;2175,53;по факту
857;2023-01-09;76368,24;аванс
857;2023-01-10;120409,54;аванс
857;2023-02-08;117141,7;по факту
857;2023-02-09;19985,31;по факту
857;2023-02-09;69666,66;по факту
858;2023-01-06;125299,78;аванс
858;2023-01-07;145944,14;аванс
858;2023-02-07;139035,99;по факту
858;2023-03-07;148254,08;по факту
858;2023-01-08;134942,55;по факту
858;2023-01-09;1082,08;аванс
858;2023-01-10;94137,47;аванс
858;2023-02-08;27649,27;по факту
858;2023-02-09;118002,64;по факту
858;2023-02-09;46439,34;по факту
859;2023-01-06;38154,82;аванс
859;2023-01-07;60651,31;аванс
859;2023-02-07;29464,71;по факту
859;2023-03-07;90364,2;по факту
859;2023-01-08;85492,45;по факту
859;2023-01-09;99775,05;аванс
859;2023-01-10;143810,21;аванс
859;2023-02-08;16166,3;по факту
859;2023-02-09;15401,97;по факту
859;2023-02-09;115627,19;по факту
860;2023-01-06;42906,95;аванс
860;2023-01-07;94303,73;аванс
860;2023-02-07;69389,65;по факту
860;2023-03-07;112252,31;по факту
860;2023-01-08;146233,9;по факту
860;2023-01-09;136445,73;аванс
860;2023-01-10;67028,13;аванс
860;2023-02-08;46696,65;по факту
860;2023-02-09;126834,13;по факту
860;2023-02-09;139985,76;по факту
861;2023-01-06;15480,38;аванс
861;2023-01-07;73540,8;аванс
861;2023-02-07;16868,94;по факту
861;2023-03-07;83246,6;по факту
861;2023-01-08;3003,73;по факту
861;2023-01-09;48904,71;аванс
861;2023-01-10;136983,59;аванс
861;2023-02-08;16560,57;по факту
861;2023-02-09;98167,96;по факту
861;2023-02-09;111600,2;по факту
862;2023-01-06;53814,6;аванс
862;2023-01-07;81965,03;аванс
862;2023-02-07;56205,18;по факту
862;2023-03-07;89390,95;по факту
862;2023-01-08;53225,1;по факту
862;2023-01-09;109963,1;аванс
862;2023-01-10;39422,3;аванс
862;2023-02-08;41030,77;по факту
862;2023-02-09;98096,59;по факту
862;2023-02-09;134776,74;по факту
863;2023-01-06;135882,84;аванс
863;2023-01-07;124044,94;аванс
863;2023-02-07;133201,27;по факту
863;2023-03-07;6992,02;по факту
863;2023-01-08;5125,46;по факту
863;2023-01-09;143696,3;аванс
863;2023-01-10;267,56;аванс
863;2023-02-08;74476,32;по факту
863;2023-02-09;127410,42;по факту
863;2023-02-09;52013,02;по факту
864;2023-01-06;45999,44;аванс
864;2023-01-07;92032,91;аванс
864;2023-02-07;101184,61;по факту
864;2023-03-07;54001,57;по факту
864;2023-01-08;7975,47;по факту
864;2023-01-09;63933,34;аванс
864;2023-01-10;10189,19;аванс
864;2023-02-08;66234,96;по факту
864;2023-02-09;127795,74;по факту
864;2023-02-09;36724,45;по факту
865;2023-01-06;119717;аванс
865;2023-01-07;82586,49;аванс
865;2023-02-07;88702,56;по факту
865;2023-03-07;66436,13;по факту
865;2023-01-08;83986,42;по факту
865;2023-01-09;36758,95;аванс
865;2023-01-10;5682,12;аванс
865;2023-02-08;64904,35;по факту
865;2023-02-09;129197,36;по факту
865;2023-02-09;141790,91;по факту
866;2023-01-06;123204,05;аванс
866;2023-01-07;84288,17;аванс
866;2023-02-07;110186,76;по факту
866;2023-03-07;5468,67;по факту
866;2023-01-08;124086,15;по факту
866;2023-01-09;108691,53;аванс
866;2023-01-10;66363,17;аванс
866;2023-02-08;97067,32;по факту
866;2023-02-09;37653,68;по факту
866;2023-02-09;4682,75;по факту
867;2023-01-06;57103,86;аванс
867;2023-01-07;122065,99;аванс
867;2023-02-07;103680,26;по факту
867;2023-03-07;95770,73;по факту
867;2023-01-08;97830,27;по факту
867;2023-01-09;50293,29;аванс
867;2023-01-10;132560,06;аванс
867;2023-02-08;30627,86;по факту
867;2023-02-09;81497,03;по факту
867;2023-02-09;55942,78;по факту
868;2023-01-06;105739,28;аванс
868;2023-01-07;89036,78;аванс
868;2023-02-07;120796,57;по факту
868;2023-03-07;148002,26;по факту
868;2023-01-08;48404,4;по факту
868;2023-01-09;34604,91;аванс
868;2023-01-10;11698,87;аванс
868;2023-02-08;131519,83;по факту
868;2023-02-09;89204,85;по факту
868;2023-02-09;143760,77;по факту
869;2023-01-06;86082,04;аванс
869;2023-01-07;55322,09;аванс
869;2023-02-07;7922,65;по факту
869;2023-03-07;24392,1;по факту
869;2023-01-08;64764,63;по факту
869;2023-01-09;135353,71;аванс
869;2023-01-10;225,77;аванс
869;2023-02-08;17265,75;по факту
869;2023-02-09;64319,78;по факту
869;2023-02-09;52914,12;по факту
870;2023-01-06;13173,36;аванс
870;2023-01-07;132990,09;аванс
870;2023-02-07;64843,07;по факту
870;2023-03-07;2453,26;по факту
870;2023-01-08;93685,56;по факту
870;2023-01-09;67570,96;аванс
870;2023-01-10;19114,99;аванс
870;2023-02-08;59777,11;по факту
870;2023-02-09;94917,44;по факту
870;2023-02-09;16501,72;по факту
871;2023-01-06;63000,5;аванс
871;2023-01-07;90995,23;аванс
871;2023-02-07;125820,87;по факту
871;2023-03-07;31734,44;по факту
871;2023-01-08;149911,57;по факту
871;2023-01-09;105900,67;аванс
