contr_id;count_id;contr_date;summ;subject
884;343;2022-04-04;8810147;Ремонт насоса известкового молока №5 по дог.№18/НР от 10.08.2010
885;111;2022-04-05;19344622;Ремонт насоса известкового молока №6 по дог.№18/НР от 10.08.2010
886;216;2022-04-06;21702366;Ремонт насоса вакуумного №1 по дог.№18/НР от 10.08.2010
887;30;2022-01-02;16210264;Ремонт насоса вакуумного №2 по дог.№18/НР от 10.08.2010
888;305;2022-05-03;16258866;Ремонт осветлителя №1 по дог.№18/НР от 10.08.2010
889;19;2022-04-04;21037440;Ремонт осветлителя №2 по дог.№18/НР от 10.08.2010
890;8;2022-04-08;20345478;Ремонт осветлителя №3 по дог.№18/НР от 10.08.2010
891;50;2022-04-01;23367519;Ремонт осветлителя №4 по дог.№18/НР от 10.08.2010
892;127;2022-04-02;13567298;Ремонт осветлителя №5 по дог.№18/НР от 10.08.2010
893;257;2022-04-03;16844103;Ремонт осветлителя №6 по дог.№18/НР от 10.08.2010
894;181;2022-04-04;18389835;Ремонт осветлителя №7 по дог.№18/НР от 10.08.2010
895;284;2022-04-05;12936118;Ремонт осветлителя №8 по дог.№18/НР от 10.08.2010
896;103;2022-04-06;19602967;Ремонт жалюзийных устройств градирни №1 по договору №06/10 от 18.05.2010
897;152;2022-01-02;17491525;"Аванс по доп.соглашению №7 к договору №40/101/81/03-13 от 10.06.2013 Работы по устройству сигнальных огней аэронавигации на Объекте энергоблока №3 Ростовской АЭС: ""Башенная испарительная градирня"""
898;196;2022-05-03;6215918;Услуги по финансовой аренде (лизингу) за февраль 2014 по дог.№70211-БИ-Авто от 19.10.2011 График № Основное приложение
899;42;2022-04-04;2790046;Услуги по финансовой аренде (лизингу) за февраль2014 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
900;108;2022-04-08;22275306;Услуги по финансовой аренде (лизингу) за февраль 2014 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
901;189;2022-04-01;5129883;"Вывоз и размещение отходов в августе 2011 г.(дог.№ 11/04-28-ТО от 01.04.2011г.) ст.м.""Сенная Площадь"""
902;395;2022-04-02;15814392;Услуги по получению выписки из ЕГРЮЛ по договору №10230 от 02.09.2011
903;239;2022-04-03;1665307;"Услуги по дог.№НТ 24/02 от 24.02.2012 ""Техническое сопровождение работ на устранение дефектов внутренней железобетонной поверхности подземной части БНДБ на территории ТЭЦ-5 ОАО ТГК-1"""
904;383;2022-04-04;12163340;Транспортные услуги г.Пенза-г.Рязань
905;223;2022-04-05;4651170;Аренда МТК по дог.№42/11-С Аренда, уст. по адресу: г.Москва, Капотня, 2-й квартал, д.1, корп.3 за период с 01.02.2012 по 29.02.2012
906;187;2022-04-06;9463911;Аренда МТК по дог.№42/11-С Аренда, уст. по адресу: г.Москва, Капотня, 2-й квартал, д.1, корп.3 за период с 01.03.2012 по 31.03.2012
907;221;2022-01-02;12514879;"Выполнение работ на объекте  ""Энергоблок №3 Ростовская АЭС"": монтаж вентиляторной градирни по договору №02-03/20 от 03.03.20"
908;405;2022-05-03;5225637;Работы по антикоррозийной защите металлоконструкций автомобильного моста ЗСД на секции 3/ярд 1 по дог.Р-062 от 20.09.17
909;180;2022-04-04;6952335;Удаленная настройка браузера для работы на портале
910;75;2022-04-08;16216830;Абонентская плата за доступ к сети Интернет
911;139;2022-04-01;24955334;Аренда: Погрузчик фронтальный LG936L
912;234;2022-04-02;12904945;Аренда: Кран автомобильный QY25K5S
913;253;2022-04-03;13278786;Комплекс работ по договору №29/10-17СМР на объектах энергоблока №4 Ростовской АЭС. Энергоблок №4. Башенная испарительная градирня. Опорные балки под оросители.
914;240;2022-04-04;11197783;Капитальный ремонт башенной градирни №1 по ДС1 к договору № 2650д от 09.12.2010 согласно акта №6 от 31.07.2011
915;166;2022-04-05;17189936;Текущий ремонт главного корпуса (турбинное отделение 2 очереди): монтаж вертикальных связей в виде ферм для пролетов, установка и разборка наружных инвентарных лесов по договору № 12/НР от 25.05.2011 согласно акта №3 от 31.07.2011
916;331;2022-04-06;5408621;"Ремонт полов коридора цокольного этажа в главном здании ОАО ""ЦМКБ ""АЛМАЗ"" по договору 01\12 от 15.05.2012"
917;39;2022-01-02;2990164;Оформление градуировочных таблиц
918;81;2022-05-03;23113353;Расчет на ЭВМ стационарных резервуаров
919;146;2022-04-04;1705863;Услуги по подготовке документов и получению лицензии на осуществление деятельности по сооружению ядерных установок в части выполнения работ и предоставления услуг эксплуатирующей организации
920;213;2022-04-08;22103523;Установка/Настройка ОС семейства Windows
921;83;2022-04-01;8711122;Установка/Настройка ПО семейства Office
922;379;2022-04-02;8478886;Диагностика ПК без дальнейшего ремонта
923;176;2022-04-03;22834754;Установка/Настройка антивирусных ПО
924;16;2022-04-04;5576797;Установка/настройка специального ПО (1С Бухгалтерия 8.3)
925;426;2022-04-05;17921645;Установка пакета обновление для ОС
926;355;2022-04-06;8762351;Антивирусная полная профилактика (за 1 раздел HDD)
927;254;2022-01-02;12657854;Очистка одного рабочего места от зловредного кода (вирусов, программ вымогателей, граберов и т.д.)
928;100;2022-05-03;11369787;Тестирование оперативной памяти за 1 ед.
929;114;2022-04-04;11907892;Обслуживание системы охлаждение (замена термопасты)
930;280;2022-04-08;6596056;Восстановление жесткого диска файлового хранилища QNAP-219 с копированием информации за 1 Гб
931;68;2022-04-01;14750758;Ремонт материнской платы (Замена конденсаторов)
932;29;2022-04-02;13430683;Ремонт материнской платы (Замена/перепайка южного моста)
933;210;2022-04-03;13773944;Ремонт блока питания номиналом 450W-550W
934;276;2022-04-04;6020973;Настройка перефирийных устройств (сканер, принтер)
935;352;2022-04-05;6723617;Добавление/удаление раздела жесткого диска
936;387;2022-04-06;19694529;Консультационные услуги по дог№ 11/18 от 28.11.2018г.
937;221;2022-01-02;22868706;"Работы по ремонту кровли и помещений Правобережной ТЭЦ филиала ""Невский"" ОАО ""ТГК-1"" по дог.№09/10/32449 от 07.06.2010"
938;433;2022-05-03;17792337;Ремонтные работы по договору № 07/38-2010 от 12.07.2010
939;136;2022-04-04;5384069;Ремонтные работы по договору № 07/41-2010 от 14.07.2010
940;161;2022-04-08;4191052;Услуги по финансовой аренде (лизингу) за Март 2012 по дог.№70211-БИ-Авто от 19.10.2011 График № Основное приложение
941;168;2022-04-01;9637839;Услуги по финансовой аренде (лизингу) за март 2012 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
942;109;2022-04-02;20115030;Оказание транспортных услуг (вывоз строительного мусора и грунта с территории ТЭЦ №1 в г.Курске)
943;354;2022-04-03;15606927;"Электромонтажные работы по подключению Установки по подогреву сетевой воды на объекте Рязанского филиала ООО ""Ново-Рязанская ТЭЦ"" г.Рязань по дог.подряда №1/12-нр от 11.01.2012"
944;60;2022-04-04;9178481;"Ремонт вентиляторнной градирни №1 (секции 1,2,3) на ПС 400 кВ ""Выборгская"" по дог №72/11 от 29.06.2011"
945;142;2022-04-05;5004386;"Выполнение монтажных работ в части АСУ ТП установки по дог.№01/07-11 от 01.07.2011 ""Установка по подогреву сетевой воды Ново-Рязанская ТЭЦ"""
946;392;2022-04-06;8679403;"Выполнение пуско-наладочных работ верхнего и нижнего уровня АСУ ТП установки по дог.№01/07-11 от 01.07.2011 ""Установка по подогреву сетевой воды Ново-Рязанская ТЭЦ"""
947;59;2022-01-02;7297994;Услуги автобетононасоса, в т.ч. пусковая смесь
948;141;2022-05-03;18934295;Услуги автобетононасоса-рабочее время
949;356;2022-04-04;12009868;Услуги автотранспорта 05.10.11 Вод.Дырик (СПб-Липецк)
950;361;2022-04-08;6962004;Оказание услуг по организации проведения сертификации Системы Менеджмента Качества при выполнении работ ндприятии (ИСО 9001) на предмет ее соответствия стандартам серии ИСО по дог.№17114-АП1-СИ от 11.03.2012
951;434;2022-04-01;18032893;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №8 (ремонт жалюзийных устройств) от 20.11.2011
952;8;2022-04-02;21242169;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №9 (монтаж/демонтаж  м/к шандор градирни №2) от 23.12.2011
953;88;2022-04-03;11518237;Права на использование Microsoft Windows Professional 7 Russian OPEN No Level Legalization Get Genuine Promo
954;266;2022-04-04;15513249;Капитальный ремонт башенной градирни №1 по договору № 2650д от 09.12.2010 согласно акта №5 от 31.07.2011
955;336;2022-04-05;18092607;"Реконструкция девятиэтажного нежилого здания главного корпуса с двумя переходными мостами, дымососной и компрессорной ПП ""Курская ТЭЦ-1"" по договору №46.1.2709 от 25.05.2011"
956;14;2022-04-06;21434457;"Комплекс работ на объекте: ""Установка подогрева сетевой воды на г.Рязань"". Изоляция трубопроводов матами, холстами стекловолокнистыми согласно акта №6/1 от 31.07.2011 по договору №01-04/11 от 03.05.2011"
957;84;2022-01-02;9073315;Текущий ремонт главного корпуса (турбинное отделение 2 очереди): монтаж вертикальных связей в виде ферм для пролетов, установка и разборка наружных инвентарных лесов по договору № 12/НР от 25.05.2011 согласно акта №2 от 31.07.2011
958;328;2022-05-03;13103270;Капитальный ремонт дымовой трубы №3 по дог.№ 13/НР от 16.05.2011.
959;326;2022-04-04;23177608;Текущий ремонт крана мостового эл. г/п 20/5 пр 10,5 №2095 (инв.№042205): снятие, монтаж подкрановых путей, постановка болтов высокопрочных по договору №7/НР от 25.04.2011 согласно акта №1/2 от 31.07.2011
960;359;2022-04-08;6117922;"Ремонт мазутного резервуара РВС-20000 ст.№2 Петрозаводской ТЭЦ филиала ""Карельский"" ОАО ""ТГК-1"" по договору №927/12 от 30/03/2012"
961;401;2022-04-01;19628805;Автотранспортные услуги с 11.09.2012 по 14.09.2012 Кран автомобильный КС-45717К-2 Т 715 СХ 86
962;319;2022-04-02;4285897;Аренда нежилых помещений в здании Мастерской ремонтно-строительного цеха согласно договора №36/12-ОУИ от 01.02.2012 за август 2012 по акту №1149 от 31.08.2012
963;89;2022-04-03;19470569;Электроэнергия по договору №36/12-ОУИ за август 2012г.
964;41;2022-04-04;4266770;"Аванс по договору 04/10 от 05.04.2010 ремонт помещения №209 площадью 16,4 кв.м ОАО ""ЦМКБ ""Алмаз"""
965;232;2022-04-05;1636148;Услуги по получению выписки из ЕГРЮЛ по договору №10085 от 19.07.2011
966;146;2022-04-06;1071875;Электроэнергия по договору №36/12-ОУИ за март 2012г.
967;140;2022-01-02;22284620;Вознаграждение за информационое сопровождение по ген. договору№4847-810/13ю от 20.05.2013 за июль 2013 г.
968;290;2022-05-03;14420061;Вознаграждение за услугу управления деб. задолженностью по ген. дог. № 4847-810/13ю от 20.05.2013
969;411;2022-04-04;11143812;Вознаграждение за обработку одного документа по ген. договору №4847-810/13ю от 20.05.2013 за июль 2013г
970;150;2022-04-08;19531029;Вознаграждение за предоставление финансирования по ген.дог.№4847-810/13ю от 20.05.2013 за июль 2013
971;310;2022-04-01;10908453;Информ.услуги на сайте spb.rabota.ru № 19.09.-25.09.13
972;138;2022-04-02;7425087;Услуги по оптимизации и продвижению сайта www/sevrso.ru
973;151;2022-04-03;10522830;Участие в электронной процедуре (Запрос котировок)
974;231;2022-04-04;11193704;"Выполнение работ на объекте  ""Энергоблок №3 Ростовская АЭС"": монтаж вентиляторной градирни по договору №03-07/20 от 31.07.20"
975;183;2022-04-05;22958801;Обучение по монтажу металлоконструкций с применением соединений на высокопрочных болтах
976;360;2022-04-06;15635243;"Обучение по программе ""Монтажник КОК"""
977;286;2022-01-02;4001073;Выполнение 1-го этапа высотных работ по выбуриванию кернов и измерению характеристик бетона водоводов приборами неразрушающего контроля по договору №268с/14 от 08.09.14
978;306;2022-05-03;17033431;Ремонт листов обшивки градирни №2 (Гарантийный срок на выполнение услуг составляет 12 мес)
979;325;2022-04-04;7841493;Юридические услуги по дог. №СК28-10/14 от 28.10.14
980;418;2022-04-08;18708895;"Работы по дог. №1-2014 от 18.08.14г.за аренду технологического оборудования ""Представление во временное пользование Сверлильной системы марки CEDIMA P-3000"""
981;232;2022-04-01;17902675;"За аренду технологического оборудования по договору №1/2014 от 18.08.2014г. ""Предоставление во временное пользование Сверлильной системы марки CEDIMA P-3000"""
982;76;2022-04-02;3974196;Услуги по финансовой аренде (лизингу) за январь 2013 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
983;280;2022-04-03;5806601;Услуги по финансовой аренде (лизингу) за январь 2013 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
984;59;2022-04-04;4136514;Услуги по финансовой аренде (лизингу) за январь 2013 по дог.№70211-БИ-Авто от 19.10.2011 График № Основное приложение
985;282;2022-04-05;11432055;"Выполнение СМР на объекте: ""Реконструкция и новое строительство эл.сетей 10/0,4кВ для электроснабжения абонента: МО ""Приозерский Муниципальный район"" ЛО. Объект: земельный участок для строительства ФОК по адресу: Ленинградская обл, Приозерский р-н, п.Сосново, ул.Комсомольская"" по договору №3_СМР_северное РСО от 01.06.2011"
986;35;2022-04-06;11909605;"Выполнение СМР для электроснабжения абонентов: ООО ""Петербург-Истейт"" и ООО ""Лентрансгаз"", объектов: земельные участки по адресу: Выборгский р-н, Первомайское СП, п.Ленинское (Строительство электр.сетей 10/0,4 кВ) по договору №5_СМР_северное РСО от 01.08.2011"
987;144;2022-01-02;2746761;Услуги по подключению к системе торгов Trade.su
988;30;2022-05-03;11351182;Электроэнергия по договору №36/12-ОУИ за декабрь 2012г.
989;435;2022-04-04;20201849;Услуги по финансовой аренде (лизингу) за декабрь 2014 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
990;8;2022-04-08;3983758;Услуги по получению выписки из ЕГРЮЛ по договору №14387 от 15.10.2014
991;297;2022-04-01;13026155;"Аванс на выполнение комплекса работ по устройству монолитных железобетонных конструкций 2 хранилищ на объекте "" Строительство зоны хранения №1 фил. 571 ТБВ""по договору подряда №16-15 от 17.02.15"
992;292;2022-04-02;14286851;"Работы по договору №118/08-11 от 15.03.2015 Выполнение строительно-монтажных работ по устройству лестниц и площадок обслуживания на объекте энергоблока №4 Ростовской АЭС: ""Башенная испарительная градирня"""
993;180;2022-04-03;13628665;Дополнительный лизинговый платёж на основании договора лизинга (транспортный налог за ноябрь 2014г.)
994;43;2022-04-04;10716189;Оплата за материалы по счету №56 от 17.11.2014
995;316;2022-04-05;15519959;Работы по ремонту и защите поверхности спиральной камеры и ремонт строительного шва шахты гидроагрегата №4 Светогорской ГЭС-11 по договору №25/11 от 17.08.2011
996;252;2022-04-06;18705006;Весенний техосмотр состояния дымовых труб (высотой  Н=43 м и Н=59 м) котельной по дог.№118-14 от 01.04.2014
997;207;2022-01-02;16475818;Весенний техосмотр состояния дымовых труб котельной (высотой  Н=80 м, Н=100 м, Н=30 м) по дог.№15/13 от 12.12.2013
998;223;2022-05-03;5032202;Текущий ремонт главного корпуса (турбинное отделение 2 очереди): монтаж вертикальных связей в виде ферм для пролетов, огрунтовка, окраска металлических поверхностей, установка и разборка наружных инвентарных лесов по договору № 12/НР от 25.05.2011 согласно акта №1 от 30.06.2011
999;159;2022-04-04;18503529;Текущий ремонт крана мостового эл. г/п 20/5 пр 10,5 №2095 (инв.№042205): снятие, монтаж подкрановых путей, постановка болтов высокопрочных по договору №7/НР от 25.04.2011 согласно акта №1/1 от 30.06.2011
1000;49;2022-04-08;5749258;Текущий ремонт крана мостового эл. г/п 20/5 пр 10,5 №2095 (инв.№042205): очистка поверхности щетками, обеспыливание поверхности, огрунтовка, окраска металлических поверхностей по договору №7/НР от 25.04.2011, согласно атка №2/1 от 30.06.2011
1001;45;2022-04-01;21445117;"Выполнение СМР для создания внешней схемы электроснабжения абонентов, земельные участки по адресу: пос.Рощино, Линии 5,6. Участок от ПС 110/10 кВ ""Ронская"" до РТП-41 и РТП-42 (Строительство электрических сетей 0,4/10 кВ от ПС 110/10 кВ ""Рощинская"") по договору №4_северное_РСО от 01.06.2011"
1002;67;2022-04-02;22378120;Услуги крана Zoomilion ZLJ 5419 QY 50 V
1003;394;2022-04-03;10418727;Услуги КС 45717 № 015 работа сверх 8 часов и в выходные дни
1004;2;2022-04-04;5657197;Услуги а/м Камаз 65115 № 356 с п/прицепом МАЗ №3902 работа сверх 8 часов и в выходные дни
1005;422;2022-04-05;9431049;Услуги а/м Камаз 54115 №598 с п/прицепом Нефаз 93341 №6047
1006;417;2022-04-06;5335642;Услуги а/м Камаз 54115 №598 с п/прицепом Нефаз 93341 №6047 работа сверх 8 часов и в выходные дни
1007;294;2022-01-02;2905739;Услуги а/м Камаз 65225 №716 с п/п Нефаз 93341 №6047
1008;85;2022-05-03;15651389;Услуги а/м Камаз 54115 № 065 с п/п МАЗ 938662 №3776 работа сверх 8 часов и в выходные дни
1009;195;2022-04-04;20921932;"Аванс по договору №10/13 от 01.03.2013 Комплекс гидроизоляционных работ на Объекте: ""10 URA Башенная испарительная градирня"" Нововоронежской АЭС-2 по адресу: г.Нововоронеж, Промплощадка."
1010;187;2022-04-08;14974208;Предоставление доступа для пользователей к электронной системе  информационной поддержки конкурсных закупок по Договору №1535/2014 от 14.01.2014г по пункту 6.1
1011;396;2022-04-01;1758676;"Ген.услуги по объекту  ""Т-РЗ-112/1.Корпус №112-корпус изготовления ТПК (Реконструкция) по договору №С/О-05.14 от 06.05.2014г."
1012;90;2022-04-02;2064313;Транспортные услуги по маршруту г.Санкт-Петербург - г.Тобольск
1013;146;2022-04-03;1094100;Работы по капитальному ремонту градирен №1 и №2 Первомайской ТЭЦ по договору № 2650д от 09.12.2010
1014;423;2022-04-04;24281627;Арендная плата за аренду помещения 144м2 за февраль
1015;291;2022-04-05;14869407;Оказание услуг по организации переоформления бланка Сертификата Системы Менеджмента Качества по дог.№23131-АП1-СИП от 26.11.2012
1016;68;2022-04-06;10255348;Комплекс работ по созданию условий для работы с государственной тайной по договору №ОК-2754-1/3 от 2013
1017;17;2022-01-02;1824545;"Оплата по договору 04/10 от 05.04.2010 ремонт помещения №209 площадью 16,4 кв.м ОАО ""ЦМКБ ""Алмаз"""
1018;248;2022-05-03;3013382;"Ремонт помещения №209 площадью 16,4 кв.м ОАО ""ЦМКБ ""Алмаз"" по договору 04/10 от 05.04.2010"
1019;406;2022-04-04;23560463;Услуги по получению выписки из ЕГРЮЛ по договору №8556 от 15.04.2010
1020;178;2022-04-08;21694089;Услуги по получению выписки из ЕГРЮЛ по договору №12500 от 22.05.2013
1021;165;2022-04-01;16526462;Услуги по получению выписки из ЕГРЮЛ по договору №12478 от 16.05.2013
1022;347;2022-04-02;6217527;Оказание услуг по организации и проведения инспекционного контроля сертифицированного объекта на предмет его соответствия требованиям ГОСТ Р ИСО 9001-2008 (ИСО 9001:2008), подтвержденным при прохождении добровольной сертификации по дог.№25999-АП1-ИКСИ9 от 12.04.2013
1023;413;2022-04-03;21549416;Услуги по аренде строительного оборудования согласно дог.№130711 от 13.07.11 за сентябрь 2011 (с 01.09.2011 по 30.09.2011)
1024;282;2022-04-04;9244032;Диагностика, ремонт, наладка оборудования
1025;419;2022-04-05;16219487;Услуги Погрузчика-экскаватора JBS
1026;374;2022-04-06;22690447;Весенний технический осмотр кирпичной дымовой трубы Н=80 м и железобетонного кожуха Н=100 м с внутренними металлическими дымоотводящими стволами и металлической дымовой трубы (Н=30 м) котельной по договору №378-11 от 22.12.11
1027;206;2022-01-02;20037725;"Комплекс работ на объекте: ""Установка подогрева сетевой воды на г.Рязань"", согласно акта №6/2 от 31.08.2011 по договору №01-04/11 от 03.05.2011"
1028;334;2022-05-03;19270462;Услуги по финансовой аренде (лизингу) за сентябрь 2011 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
1029;382;2022-04-04;22890993;"Авансовый платеж(частично) по договору №16-15 от 17/02/2015 за комплекс работ по устройству монолитных железобетонных конструкций 2 хранилищ на Объекте "" Строительство зоны хранения №1 филиала 571 ТБВ"", расположенного по адресу : г.Гаджиево, Мурманской области, ЗВО"""
1030;315;2022-04-08;24785693;Транспортные услуги (груз.а/м 20т)
1031;226;2022-04-01;16826985;Услуги по аренде строительного оборудования согласно дог.№13072011 от 13.07.11 за июль 2011 (с 22.07.2011 по 31.07.2011)
1032;158;2022-04-02;7266522;Услуги по финансовой аренде (лизингу) за июль 2011 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
1033;333;2022-04-03;24910492;Услуги по финансовой аренде (лизингу) за июль 2013 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
1034;118;2022-04-04;16402524;Услуги по финансовой аренде (лизингу) за июль 2013 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
1035;321;2022-04-05;11582659;Услуги по финансовой аренде (лизингу) за июль 2013 по дог.№70211-БИ-Авто от 19.10.2011 График № Основное приложение
1036;163;2022-04-06;15691452;"Абонентское обслуживание типовых конфигураций 1С:Предприятие Пакет ""Техно"" за июнь 2015г."
1037;351;2022-01-02;16163827;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №4 (ремонт упоров ветровой нагрузки на дымовой трубе бл.1) от 20.11.2011
1038;171;2022-05-03;20647305;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №6 (демонтаж м/к шандор градирни №1) от 23.12.2011
1039;39;2022-04-04;7343661;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №5 (ремонт приводов жалюзей градирни №1) от 20.11.2011
1040;419;2022-04-08;16073517;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №7 (ремонт жалюзийных устройств) от 20.11.2011
1041;193;2022-04-01;13191291;Обслуживание копира Toshiba 160
1042;200;2022-04-02;20512424;Ремонт первой секции вентиляторной градирни по договору №21/09 от 25/03/2009
1043;23;2022-04-03;6481933;Услуги по получению выписки из ЕГРЮЛ по договору №7542 от 19.05.2009
1044;8;2022-04-04;3140620;"Замена кровельного покрытия помещения ЗРУ-110 кВ Лесогорской ГЭС Каскада Вуоксинских ГЭС ф-ла ""Невский"" ОАО ""ТГК-1"" по договору №38137 от 24.08.2011"
1045;298;2022-04-05;11621914;Техническое обслуживание погрузчика Bobcat S650, s/n A3NW11429, по нормам 50 м/ч, наработка 121 м/ч
1046;68;2022-04-06;7209987;Выезд специалиста в пределах города Санкт-Петербург
1047;267;2022-01-02;21531094;Выезд специалиста за пределы города Санкт-Петербурга
1048;238;2022-05-03;16112152;Ремонт и герметезация межпанельных швов по договору №4/У1 от 25/06/2009
1049;38;2022-04-04;14246978;Ремонт и герметезация межпанельных швов по договору №4/У2 от 25/06/2009
1050;421;2022-04-08;22762146;Очистка чаши градирни №1 Улан-Удэнской ТЭЦ-1
1051;135;2022-04-01;14127556;Ремонт мягкой кровли склада оборудования (дог.№086/09 от 04.06.2009)
1052;419;2022-04-02;17747611;Ремонт здания АБК - III очереди (дог.№086/09 от 04.06.2009)
1053;64;2022-04-03;15734052;Ремонт наружных стен главного корпуса III очереди (дог.№086/09 от 04.06.2009)
1054;121;2022-04-04;9994529;Уборка помещений по договору №89 от 28/06/2011
1055;253;2022-04-05;23660529;Дополнительный лизинговый платёж на основании договора лизинга (транспортный налог за 2013 г.)
1056;53;2022-04-06;9213082;"Устройство трубопроводов нитка ""Г"""
1057;71;2022-01-02;7135153;Компенсация командировочных расходов по Дополнительному соглашение № 4 к договору субподряда № 02-03/20 от 03 марта 2020 года.
1058;12;2022-05-03;7392156;Электроэнергия по договору №36/12-ОУИ за сентябрь 2012г.
1059;357;2022-04-04;2148654;Услуги по аренде оборудования по договору №05/12 от 13.07.2012
1060;294;2022-04-08;3769459;Аренда транспортного средства, согласно калькуляции №7,8,9 за апрель 2011
1061;241;2022-04-01;5382539;Выполнение работ на объектах Энергоблока №3 Ростовской АЭС: Башенная испарительная градирня .Строительная часть: Монтаж металлоконструкций опорных балок под оросители по договору №40/50/286/47-17 от 04.05.2017
1062;327;2022-04-02;23699133;Ремонт платы инвентора и блока питания монитора , доставка, замена
1063;435;2022-04-03;8041911;Аванс по договору №WHSD-DR-SC-1433 от 05.06.17 на выполнение работ по окрашиванию стальных поверхностей металлоконструкций пролетных строений на Секции 03, в рамках Четвертой очереди строительства Проекта
1064;211;2022-04-04;13051978;Выполнение работ по договору №08/05-17СМР от 30.05.2017 на Объекте энергоблока №3 Ростовской АЭС: Башенная испарительная градирня. Строительная часть : Монтаж блоков оросителей 1,2,3 слоев.
1065;351;2022-04-05;21981432;Обучение по пожарной безопасности (сварщик)
1066;125;2022-04-06;8585708;Монтаж вентиляторных агрегатов по договору №56/СП/11 от 12/12/2011.
1067;164;2022-01-02;15600014;Капитальный ремонт башенной градирни №1 по договору № 2650д от 09.12.2010 согласно акта №2 от 26.04.2011
1068;264;2022-05-03;6349555;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта на ремонт кровельного покрытия козырька градирни №1 от 20.11.2011
1069;6;2022-04-04;13385544;Ремонт градирен №1, №2 инвентарный номер 41124, 00020323 на объекте: г.Санкт-Петербург, пос.Ольгино 3-я Конная Лахта, д.34 по договору №08/11 от 08.04.2011 согласно акта №10 (монтаж/демонтаж  м/к шандор градирни №2) от 20.11.2011
1070;202;2022-04-08;12664995;"Ремонт душевых в бытовых помещениях цехов ТЭЦ-21 филиала ""Невский"" ОАО ""ТГК-1"" по договору №14/11/38158"
1071;233;2022-04-01;9634648;"Работы по ремонту кровли и водостоков масломазутонасосной Южной ТЭЦ (ТЭЦ-22) филиала ""Невский"" ОАО ""ТГК-1"" по договору №29/11/39242  от 30/09/2011"
1072;36;2022-04-02;4963129;"Работы по ремонту кровли главного корпуса Южной ТЭЦ (ТЭЦ-22) филиала ""Невский"" ОАО ""ТГК-1"" по договору №27/11/3679 от 14/09/2011"
1073;60;2022-04-03;10468257;Дополнительный лизинговый платёж на основании договора лизинга (пени)
1074;302;2022-04-04;6931514;Услуги по финансовой аренде (лизингу) за июнь 2014 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
1075;15;2022-04-05;23760056;Услуги по финансовой аренде (лизингу) за июнь 2014 по дог.№70211-БИ-Авто от 19.10.2011 График № Основное приложение
1076;276;2022-04-06;10651712;Обслуживание юридического адреса
1077;220;2022-01-02;23012524;Членский взнос за участие в СРО
1078;303;2022-05-03;2317956;Услуги по финансовой аренде (лизингу) за май 2014 по дог.№20311-БТ-Т от 18.05.2011 График № Основное приложение
1079;17;2022-04-04;18444270;Услуги по финансовой аренде (лизингу) за май 2014 по дог.№70211-БИ-Авто от 19.10.2011 График № Основное приложение
1080;177;2022-04-08;6675764;Услуги по финансовой аренде (лизингу) за май 2014 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
1081;10;2022-04-01;13434465;Услуга по организации доставки (экспедированию) груза из г.Киров в г.Курск (1 мест) (372 кг) (0,69м3)
1082;386;2022-04-02;11524626;Услуги по получению фондов по договору №11536 от 11.09.2012
1083;401;2022-04-03;8606381;Изготовление узлов трубопроводов на объекте аккумуляторный бак №1 емкостью 2000м3 для подпитки теплосети по дог.№07-08/10 от 31.08.2010, согласно акта №1/4 от 31.03.2011
